140	6087	2
140	6170	2
140	6329	1
140	6427	1
140	6463	1
140	6532	1
140	6827	1
140	6836	4
140	6839	1
140	6896	1
140	7119	1
140	7341	1
140	7342	2
140	7528	1
140	7530	1
140	7577	1
140	7698	1
140	7878	1
140	7928	1
140	7947	1
140	7954	1
140	8018	2
140	8030	1
140	8060	2
140	8143	4
140	8351	1
140	8362	1
140	8373	1
140	8378	1
140	8385	1
140	8574	1
140	8624	1
140	8672	1
140	8849	1
140	8851	3
140	9069	1
140	9135	1
140	9292	2
140	9719	1
140	9995	2
140	10072	1
140	10444	2
140	10460	2
140	10499	1
140	10514	1
140	10561	1
140	10621	1
140	10866	1
140	10949	1
140	11234	1
140	11240	2
140	11307	1
140	11425	1
140	11820	1
142	145	1
142	154	1
142	173	4
142	207	2
142	208	3
142	209	2
142	213	2
142	215	1
142	219	1
142	237	8
142	278	2
142	286	18
142	367	1
142	380	1
142	460	1
142	498	1
142	521	7
142	523	1
142	529	2
142	534	1
142	535	2
142	542	3
142	563	1
142	589	2
142	654	1
142	711	2
142	767	2
142	771	1
142	910	2
142	1053	3
142	1336	2
142	1386	1
142	1447	7
142	1448	2
142	1449	4
142	1460	1
142	1574	1
142	1712	5
142	1783	3
142	1876	3
142	1877	1
142	1888	1
142	1931	2
142	1949	18
142	2008	5
142	2033	1
142	2101	1
142	2208	1
142	2209	1
142	2210	1
142	2275	1
142	2326	3
142	2390	2
142	2482	1
142	2519	10
142	2526	3
142	2592	3
142	2593	5
142	2606	1
142	2699	3
142	2704	2
142	2726	3
142	2799	1
142	2839	1
142	2890	2
142	2924	1
142	3173	1
142	3195	1
142	3207	1
142	3251	2
142	3376	2
142	3401	5
142	3441	1
142	3475	2
142	3589	1
142	3726	4
142	3783	1
142	3881	1
142	3931	2
142	3945	1
142	3974	1
142	4017	1
142	4052	2
142	4117	1
142	4242	6
142	4249	3
142	4285	1
142	4286	2
142	4287	13
142	4288	1
142	4411	3
142	4465	1
142	4683	6
142	4710	7
142	4729	5
142	4736	1
142	4775	2
142	4779	2
142	4803	3
142	4832	1
142	4959	1
142	4992	1
142	5022	1
142	5087	1
142	5302	1
142	5378	1
142	5382	8
142	5488	5
142	5530	5
142	5533	4
142	5538	1
142	5594	1
142	5732	5
142	5796	2
142	5808	3
142	5834	8
142	5838	3
142	5854	3
142	5855	1
142	5902	1
142	5918	2
142	5920	1
142	6044	1
142	6087	2
142	6288	2
142	6292	1
142	6427	1
142	6437	3
142	6444	1
142	6531	4
142	6532	6
142	6836	1
142	6838	4
142	6839	1
142	6910	1
142	7004	3
142	7094	3
142	7119	2
142	7132	1
142	7143	1
142	7150	1
142	7172	1
142	7434	1
142	7436	1
142	7524	1
142	7528	1
142	7664	1
142	7698	1
142	7700	1
142	7767	1
142	7771	4
142	7809	2
142	7867	2
142	7878	1
142	7928	2
142	7947	1
142	7954	1
142	8018	1
142	8039	2
142	8060	2
142	8143	4
142	8147	4
142	8166	1
142	8373	2
142	8378	5
142	8380	2
142	8385	2
142	8387	1
142	8605	1
142	8624	1
142	8699	1
142	8773	1
142	8851	4
142	8918	2
142	8919	1
142	8974	2
142	9069	2
142	9284	2
142	9292	2
142	9482	1
142	9614	1
142	9700	1
142	9806	1
142	9900	1
142	9995	2
142	9998	1
142	10011	1
142	10027	1
142	10072	1
142	10444	1
142	10499	3
142	10514	1
142	10584	2
142	10678	1
142	10921	1
142	11045	1
142	11077	1
142	11086	4
142	11234	4
142	11240	3
142	11456	1
142	11491	2
142	11517	3
142	11647	1
142	11791	1
142	11820	2
145	207	2
145	209	1
145	213	1
145	219	1
145	278	1
145	521	4
145	523	1
145	529	2
145	534	1
145	535	1
145	537	2
145	542	1
145	546	1
145	606	1
145	616	4
145	618	6
145	767	4
145	1053	2
145	1336	1
145	1386	1
145	1447	2
145	1497	1
145	1598	2
145	1627	2
145	1642	4
145	1653	3
145	1677	1
145	1758	1
145	1877	1
145	1931	1
145	1949	7
145	2008	1
145	2033	1
145	2060	1
145	2390	3
145	2592	1
145	2593	2
145	2685	1
145	2704	1
145	3207	2
145	3441	2
145	3475	1
145	3525	1
145	3679	1
145	3726	1
145	3783	2
145	3881	1
145	3945	4
145	3974	1
145	4050	2
145	4052	1
145	4117	2
145	4242	2
145	4249	1
145	4285	5
145	4286	1
145	4287	3
145	4288	1
145	4367	2
145	4411	1
145	4465	1
145	4519	3
145	4525	3
145	4664	3
145	4710	2
145	4775	1
145	5022	1
145	5302	6
145	5382	3
145	5488	1
145	5530	1
145	5533	1
145	5538	1
145	5732	1
145	5769	1
145	5854	1
145	6077	1
145	6166	1
145	6170	1
145	6311	1
145	6324	1
145	6329	1
145	6371	1
145	6427	1
145	6444	1
145	6827	1
145	7119	1
145	7172	1
145	7341	1
145	7342	1
145	7396	4
145	7434	2
145	7436	1
145	7664	2
145	7698	1
145	7700	1
145	7771	1
145	7809	2
145	7973	1
145	8147	2
145	8373	2
145	8374	4
145	8722	1
145	8851	2
145	8857	2
145	8974	2
145	9226	1
145	9260	1
145	9284	1
145	9487	4
145	9597	1
145	9614	2
145	9920	2
145	10027	1
145	10499	1
145	11086	1
145	11132	1
145	11234	2
145	11288	1
145	11424	1
145	11647	1
154	418	1
154	493	1
154	521	2
154	524	1
154	530	1
154	537	2
154	662	1
154	711	1
154	910	1
154	1218	1
154	1260	1
154	1447	1
154	1448	1
154	1449	2
154	1453	1
154	1460	1
154	1525	1
154	1588	2
154	1815	1
154	1949	1
154	2008	1
154	2011	2
154	2182	1
154	2208	1
154	2326	2
154	2390	1
